2023-12-30,19:21:33 | INFO | Running with a single process. Device cuda:0.
2023-12-30,19:21:33 | INFO | => create clip teacher...
2023-12-30,19:21:33 | INFO | => creating model: create_uni3d
2023-12-30,19:21:53 | INFO | => evaluating...
2023-12-30,19:21:54 | INFO | loaded checkpoint models/uni3dg.pt
2023-12-30,19:21:58 | INFO | The size of test data is 2468
2023-12-30,19:21:58 | INFO | [DATASET] sample out 10000 points
2023-12-30,19:21:58 | INFO | [DATASET] Open file ./data/test_dataids.txt
2023-12-30,19:21:58 | INFO | [DATASET] 9997 instances were loaded
2023-12-30,19:21:58 | INFO | The size of Scanobjnn data is 2890
2023-12-30,19:21:58 | INFO | => encoding captions
2023-12-30,19:22:18 | INFO | Test: [  0/313]	Time 19.126 (19.126)	Acc@1  21.88 ( 21.88)	Acc@3  28.12 ( 28.12)	Acc@5  28.12 ( 28.12)
2023-12-30,19:24:45 | INFO | Test: [ 10/313]	Time 15.064 (15.140)	Acc@1  21.88 ( 17.90)	Acc@3  43.75 ( 31.53)	Acc@5  53.12 ( 37.50)
2023-12-30,19:27:14 | INFO | Test: [ 20/313]	Time 15.990 (15.038)	Acc@1  12.50 ( 17.86)	Acc@3  34.38 ( 30.80)	Acc@5  40.62 ( 36.76)
2023-12-30,19:29:42 | INFO | Test: [ 30/313]	Time 14.942 (14.969)	Acc@1  18.75 ( 19.05)	Acc@3  25.00 ( 31.35)	Acc@5  28.12 ( 37.50)
2023-12-30,19:32:12 | INFO | Test: [ 40/313]	Time 14.743 (14.973)	Acc@1   9.38 ( 19.05)	Acc@3  18.75 ( 30.95)	Acc@5  21.88 ( 36.97)
2023-12-30,19:34:42 | INFO | Test: [ 50/313]	Time 14.777 (14.983)	Acc@1  12.50 ( 19.18)	Acc@3  34.38 ( 31.19)	Acc@5  40.62 ( 37.44)
2023-12-30,19:37:13 | INFO | Test: [ 60/313]	Time 14.669 (15.000)	Acc@1  12.50 ( 19.72)	Acc@3  31.25 ( 31.66)	Acc@5  40.62 ( 38.27)
2023-12-30,19:39:44 | INFO | Test: [ 70/313]	Time 15.036 (15.007)	Acc@1  25.00 ( 20.07)	Acc@3  31.25 ( 31.56)	Acc@5  37.50 ( 38.07)
2023-12-30,19:42:13 | INFO | Test: [ 80/313]	Time 16.083 (14.997)	Acc@1  28.12 ( 19.95)	Acc@3  37.50 ( 31.83)	Acc@5  50.00 ( 38.54)
2023-12-30,19:44:41 | INFO | Test: [ 90/313]	Time 14.937 (14.971)	Acc@1  28.12 ( 20.26)	Acc@3  40.62 ( 32.28)	Acc@5  43.75 ( 39.01)
2023-12-30,19:47:13 | INFO | Test: [100/313]	Time 14.641 (14.995)	Acc@1  15.62 ( 20.11)	Acc@3  34.38 ( 32.24)	Acc@5  46.88 ( 38.92)
2023-12-30,19:49:43 | INFO | Test: [110/313]	Time 14.761 (14.996)	Acc@1  18.75 ( 19.82)	Acc@3  31.25 ( 32.40)	Acc@5  40.62 ( 38.96)
2023-12-30,19:52:13 | INFO | Test: [120/313]	Time 14.638 (14.999)	Acc@1  18.75 ( 19.83)	Acc@3  34.38 ( 32.57)	Acc@5  34.38 ( 39.05)
2023-12-30,19:54:44 | INFO | Test: [130/313]	Time 14.662 (15.006)	Acc@1  18.75 ( 19.78)	Acc@3  37.50 ( 32.75)	Acc@5  43.75 ( 39.15)
2023-12-30,19:57:14 | INFO | Test: [140/313]	Time 16.212 (15.005)	Acc@1  31.25 ( 19.70)	Acc@3  40.62 ( 32.60)	Acc@5  40.62 ( 39.10)
2023-12-30,19:59:42 | INFO | Test: [150/313]	Time 15.142 (14.993)	Acc@1  15.62 ( 19.76)	Acc@3  37.50 ( 32.51)	Acc@5  43.75 ( 39.01)
2023-12-30,20:02:12 | INFO | Test: [160/313]	Time 14.716 (14.993)	Acc@1  28.12 ( 20.11)	Acc@3  34.38 ( 32.82)	Acc@5  43.75 ( 39.31)
2023-12-30,20:04:43 | INFO | Test: [170/313]	Time 14.797 (14.995)	Acc@1  12.50 ( 19.96)	Acc@3  28.12 ( 32.60)	Acc@5  31.25 ( 38.91)
2023-12-30,20:07:14 | INFO | Test: [180/313]	Time 14.684 (15.004)	Acc@1  28.12 ( 19.99)	Acc@3  50.00 ( 32.72)	Acc@5  50.00 ( 39.07)
2023-12-30,20:09:44 | INFO | Test: [190/313]	Time 14.653 (15.005)	Acc@1  15.62 ( 20.08)	Acc@3  28.12 ( 32.79)	Acc@5  37.50 ( 39.12)
2023-12-30,20:12:15 | INFO | Test: [200/313]	Time 14.712 (15.007)	Acc@1  25.00 ( 20.18)	Acc@3  46.88 ( 33.02)	Acc@5  56.25 ( 39.26)
2023-12-30,20:14:45 | INFO | Test: [210/313]	Time 15.125 (15.007)	Acc@1  18.75 ( 20.11)	Acc@3  28.12 ( 32.76)	Acc@5  31.25 ( 38.98)
2023-12-30,20:17:16 | INFO | Test: [220/313]	Time 15.840 (15.013)	Acc@1  15.62 ( 20.12)	Acc@3  21.88 ( 32.76)	Acc@5  28.12 ( 39.01)
2023-12-30,20:19:46 | INFO | Test: [230/313]	Time 15.743 (15.010)	Acc@1  12.50 ( 20.18)	Acc@3  18.75 ( 32.86)	Acc@5  28.12 ( 39.14)
2023-12-30,20:22:15 | INFO | Test: [240/313]	Time 14.733 (15.005)	Acc@1  15.62 ( 20.03)	Acc@3  40.62 ( 32.74)	Acc@5  43.75 ( 39.08)
2023-12-30,20:24:45 | INFO | Test: [250/313]	Time 14.751 (15.006)	Acc@1  25.00 ( 20.07)	Acc@3  43.75 ( 32.89)	Acc@5  59.38 ( 39.33)
2023-12-30,20:27:15 | INFO | Test: [260/313]	Time 14.618 (15.007)	Acc@1  18.75 ( 20.08)	Acc@3  31.25 ( 32.85)	Acc@5  34.38 ( 39.25)
2023-12-30,20:29:45 | INFO | Test: [270/313]	Time 15.751 (15.007)	Acc@1  18.75 ( 20.04)	Acc@3  37.50 ( 32.91)	Acc@5  43.75 ( 39.28)
2023-12-30,20:32:14 | INFO | Test: [280/313]	Time 14.690 (15.003)	Acc@1  18.75 ( 20.11)	Acc@3  28.12 ( 32.97)	Acc@5  31.25 ( 39.36)
2023-12-30,20:34:45 | INFO | Test: [290/313]	Time 14.822 (15.005)	Acc@1   9.38 ( 20.15)	Acc@3  21.88 ( 32.93)	Acc@5  28.12 ( 39.30)
2023-12-30,20:37:15 | INFO | Test: [300/313]	Time 14.738 (15.006)	Acc@1  28.12 ( 20.19)	Acc@3  37.50 ( 32.96)	Acc@5  43.75 ( 39.38)
2023-12-30,20:39:44 | INFO | Test: [310/313]	Time 15.487 (15.003)	Acc@1  21.88 ( 20.18)	Acc@3  28.12 ( 32.95)	Acc@5  43.75 ( 39.39)
